energy,beamlet_uuid,output_info.minimum_cutoff,output_info.output_file_idx,output_info.idx_in_output,iso_center,image_file_idx,anatomical_region,beams.gantry_angle,beams.rays.ray_source,beams.rays.ray_target
77.8749,7faaface-532c-5c63-bcf1-ea11c66a9b7a,8.876248323734e-07,6,18,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 39.11]","[-22.038503118179392, -21.200699064059563, 39.11]"
80.5337,de13e192-3d86-5ab8-92e4-bd34ce8b2233,1.227022359549776e-06,6,19,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 39.11]","[-22.038503118179392, -21.200699064059563, 39.11]"
83.1266,9a912659-f1b0-509d-947b-beefb8b0e020,1.2240084975552158e-06,6,20,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 39.11]","[-22.038503118179392, -21.200699064059563, 39.11]"
66.4468,aa129c5e-84c3-5109-8d96-32bd4fa55093,8.350098233765479e-07,6,21,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 42.11]","[-22.038503118179392, -21.200699064059563, 42.11]"
69.4389,5176742c-f26a-5eb2-9a93-d20c20551279,1.066273322910494e-06,6,22,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 42.11]","[-22.038503118179392, -21.200699064059563, 42.11]"
72.3349,4b348d4b-0022-503c-a7d7-1307a12365dc,7.520522379282431e-07,6,23,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 42.11]","[-22.038503118179392, -21.200699064059563, 42.11]"
75.1442,072fa550-c711-576c-9255-55cf4f7fec89,1.036924229048123e-06,6,24,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 42.11]","[-22.038503118179392, -21.200699064059563, 42.11]"
77.8749,11c4d922-ade7-571a-91da-e4781386642a,9.702897938817244e-07,6,25,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 42.11]","[-22.038503118179392, -21.200699064059563, 42.11]"
69.4389,ac8efe87-866b-5d91-8d51-80a74e886e80,9.96509105083073e-07,6,26,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 45.11]","[-22.038503118179392, -21.200699064059563, 45.11]"
72.3349,64e50c75-8e8c-54ac-b600-f201201aee1f,8.639451208872142e-07,6,27,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 45.11]","[-22.038503118179392, -21.200699064059563, 45.11]"
75.1442,4cd7aa06-2f91-5cf3-8e24-eb583dc6c72c,1.1511626560933485e-06,6,28,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 45.11]","[-22.038503118179392, -21.200699064059563, 45.11]"
69.4389,99d86e99-0a1b-5a9a-9b21-b8319fa6f6a6,7.672900571247211e-07,6,29,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 48.11]","[-22.038503118179392, -21.200699064059563, 48.11]"
72.3349,53cf1345-c14b-51a2-990f-116612356876,8.124573456373835e-07,6,30,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 48.11]","[-22.038503118179392, -21.200699064059563, 48.11]"
75.1442,8353b664-73bd-5a41-8ffc-b67baa5f40cf,9.562308493420421e-07,6,31,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 48.11]","[-22.038503118179392, -21.200699064059563, 48.11]"
56.7659,9ad78ccc-e832-5333-b8bd-f52ccb474c00,7.801194513953342e-07,6,32,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 51.11]","[-22.038503118179392, -21.200699064059563, 51.11]"
63.3471,d3a3198f-7ba7-5c15-8913-d97163c552d5,1.0520664662913202e-06,6,33,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 51.11]","[-22.038503118179392, -21.200699064059563, 51.11]"
66.4468,1f36072e-1dc7-5a35-816a-b9f217c51d37,8.163734678178853e-07,6,34,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 51.11]","[-22.038503118179392, -21.200699064059563, 51.11]"
69.4389,cd4fdbfa-0e62-5d68-896a-fa77a03b0688,7.440156923239471e-07,7,0,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 51.11]","[-22.038503118179392, -21.200699064059563, 51.11]"
56.7659,bdf19a0e-3ff0-5457-999b-1440857226b4,8.467778429127889e-07,7,1,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 54.11]","[-22.038503118179392, -21.200699064059563, 54.11]"
60.1259,4885efd2-498a-5b44-8347-ef4fee69d8cb,7.407400315742053e-07,7,2,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 54.11]","[-22.038503118179392, -21.200699064059563, 54.11]"
63.3471,b51393b6-1fb4-5361-a120-3bf4290c18dc,1.020277304444024e-06,7,3,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-661.24, -790.24, 54.11]","[-22.038503118179392, -21.200699064059563, 54.11]"
66.4468,bd8887f8-6596-53ca-9c53-36eab87b082a,7.673605646201933e-07,7,4,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-658.95, -792.17, 48.11]","[-19.74850311817943, -23.130699064059513, 48.11]"
63.3471,3bcd80e6-2e11-54ac-89ed-6255f580bb1d,1.0669901569475342e-06,7,5,"[-29.948, -14.556, 45.1108]",0,abdominal,320.0,"[-658.95, -792.17, 51.11]","[-19.74850311817943, -23.130699064059513, 51.11]"
66.4468,5a577391-3ef0-51bc-af46-dce11bd641eb,1.0421139738473014e-06,8,0,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 69.13, 35.11]","[-76.95000000000005, 69.13, 35.11]"
75.1442,7faa9c72-70b0-5d1a-8746-10aad650bb28,8.451192971030385e-07,8,1,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 20.11]","[-76.95000000000005, 66.13, 20.11]"
80.5337,784a9c85-c8ef-5331-bcd3-7acac7cb75ac,1.0501356518339825e-06,8,2,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 20.11]","[-76.95000000000005, 66.13, 20.11]"
83.1266,14f21cc1-5cc0-5dba-9b50-26aedd33bcb2,1.0480403841649323e-06,8,3,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 20.11]","[-76.95000000000005, 66.13, 20.11]"
72.3349,80f5862d-aabc-5e57-84cd-4b1254ddd121,9.373652493537203e-07,8,4,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 23.11]","[-76.95000000000005, 66.13, 23.11]"
80.5337,3391b0d8-8ea2-568c-8a32-a4f1fa819da9,1.0617096343758107e-06,8,5,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 23.11]","[-76.95000000000005, 66.13, 23.11]"
85.6587,ce4d56c5-99dd-591a-bbd0-09e1d9a45202,1.2566009433499746e-06,8,6,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 23.11]","[-76.95000000000005, 66.13, 23.11]"
88.1344,a703b251-726c-56ce-917d-e4183ea19c7a,1.2565996246603474e-06,8,7,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 26.11]","[-76.95000000000005, 66.13, 26.11]"
88.1344,465fb32a-8f5a-5382-8049-21b27450d934,1.028703749850745e-06,8,8,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 29.11]","[-76.95000000000005, 66.13, 29.11]"
88.1344,7ee18d36-29f7-55e3-933b-40b4e2749a92,1.326969749247799e-06,8,9,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 32.11]","[-76.95000000000005, 66.13, 32.11]"
90.5576,93a392a2-5e94-50ed-b510-844f810b93ff,1.0124404812444573e-06,8,10,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 32.11]","[-76.95000000000005, 66.13, 32.11]"
85.6587,7925ad0d-7d72-5da7-be44-0d61fb2b06b2,9.255430466773394e-07,8,11,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 35.11]","[-76.95000000000005, 66.13, 35.11]"
88.1344,d1a586be-7291-53bf-9b5d-628802c4959e,9.787421946177873e-07,8,12,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 35.11]","[-76.95000000000005, 66.13, 35.11]"
66.4468,46cb30b2-6efd-507b-ab8d-022e7e560075,1.17038352041635e-06,8,13,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 38.11]","[-76.95000000000005, 66.13, 38.11]"
85.6587,b75f1622-986b-5432-bd5b-d15f226f07f9,1.181629700798174e-06,8,14,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 38.11]","[-76.95000000000005, 66.13, 38.11]"
75.1442,42a07faa-9b64-580f-a24c-a0744c4a4944,1.1041194502662442e-06,8,15,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 50.11]","[-76.95000000000005, 66.13, 50.11]"
77.8749,3f4df0a3-0b84-57c8-94fe-c53098c5c9b4,1.1381543959638867e-06,8,16,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 66.13, 50.11]","[-76.95000000000005, 66.13, 50.11]"
80.5337,73e468b7-362f-5705-8c96-f6eb969229b6,1.2362833372654607e-06,8,17,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 20.11]","[-76.95000000000005, 63.13, 20.11]"
83.1266,ebb3cbb4-499a-5860-9857-a88a5f41bc2d,9.642632707725112e-07,8,18,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 20.11]","[-76.95000000000005, 63.13, 20.11]"
85.6587,1809ff31-8fa8-5a0e-a090-9c7cbd5ff829,9.634370312372835e-07,8,19,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 20.11]","[-76.95000000000005, 63.13, 20.11]"
85.6587,c54a6ed9-1cc2-5867-82a1-4e3ff6423a67,1.0654903131328551e-06,8,20,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 23.11]","[-76.95000000000005, 63.13, 23.11]"
88.1344,2056bc5b-ea16-51b8-aba0-f700c5531cc1,9.670812389202686e-07,8,21,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 23.11]","[-76.95000000000005, 63.13, 23.11]"
90.5576,871ab33b-dd45-569d-ac2d-491a0a5e1b07,1.3456628040221845e-06,8,22,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 23.11]","[-76.95000000000005, 63.13, 23.11]"
88.1344,7933c72e-2c04-5462-a34c-6784279b917d,1.3439359276520785e-06,8,23,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 26.11]","[-76.95000000000005, 63.13, 26.11]"
90.5576,b542cf65-729e-5f71-8e91-087b0a018435,1.1689121927066784e-06,8,24,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 26.11]","[-76.95000000000005, 63.13, 26.11]"
90.5576,3fd2c445-71de-5954-b8bb-386317f05b1c,9.762667009967481e-07,8,25,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 32.11]","[-76.95000000000005, 63.13, 32.11]"
92.9319,3b35642f-0b0d-5ce2-82e8-a7e0544e2599,1.3083456537430477e-06,8,26,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 32.11]","[-76.95000000000005, 63.13, 32.11]"
88.1344,de90c4ca-6cf8-5731-b672-f840507bca2f,1.2075441122884353e-06,8,27,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 35.11]","[-76.95000000000005, 63.13, 35.11]"
90.5576,54c90f0e-fa2d-5eff-9e9f-3a2d25574a86,1.1969301479776943e-06,8,28,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 35.11]","[-76.95000000000005, 63.13, 35.11]"
92.9319,664b95f9-3df2-5f70-aa44-c0349b1507df,1.104631891558964e-06,9,0,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 35.11]","[-76.95000000000005, 63.13, 35.11]"
85.6587,f81f5dbc-f740-5cc2-add7-89669195d006,1.053282600351555e-06,9,1,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 38.11]","[-76.95000000000005, 63.13, 38.11]"
90.5576,8497e7d4-6cb9-5f80-ae8c-43b629b67c93,9.678721033795188e-07,9,2,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 38.11]","[-76.95000000000005, 63.13, 38.11]"
72.3349,7e054de3-c29e-510c-b553-f5955070e3e9,9.332032214146847e-07,9,3,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 63.13, 50.11]","[-76.95000000000005, 63.13, 50.11]"
80.5337,c5780e28-12ae-5ba4-8d19-d0c0bea21da5,1.2161268865083934e-06,9,4,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 20.11]","[-76.95000000000005, 60.13, 20.11]"
85.6587,a88ec4a5-0166-5fc9-9563-00c7a4f0aa82,1.2786143702019318e-06,9,5,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 20.11]","[-76.95000000000005, 60.13, 20.11]"
88.1344,17b4d04f-7a35-5e2a-8e49-57758c8981f0,1.130093856851427e-06,9,6,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 20.11]","[-76.95000000000005, 60.13, 20.11]"
90.5576,785dc852-2109-5195-8bc9-61e7d345e2de,1.1795935454416354e-06,9,7,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 20.11]","[-76.95000000000005, 60.13, 20.11]"
85.6587,012739ba-538f-5534-912c-554b08c7750f,1.0413541802541047e-06,9,8,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 23.11]","[-76.95000000000005, 60.13, 23.11]"
88.1344,085befc3-c72e-5695-b650-b805d30c2d6f,1.3681745940217434e-06,9,9,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 23.11]","[-76.95000000000005, 60.13, 23.11]"
88.1344,71ec9b76-2943-5e37-a1d0-4fa25601a0ee,1.3960531260676928e-06,9,10,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 26.11]","[-76.95000000000005, 60.13, 26.11]"
92.9319,01c9c009-470a-5a1e-8fe8-2f3804aca512,1.2913646379744449e-06,9,11,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 26.11]","[-76.95000000000005, 60.13, 26.11]"
92.9319,28c42ac2-d57a-5844-a16f-53cb6fd354a2,1.2946542376943127e-06,9,12,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 29.11]","[-76.95000000000005, 60.13, 29.11]"
92.9319,88eaf6b4-ccad-5878-b50e-85c4d5cd433e,1.406096562034068e-06,9,13,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 32.11]","[-76.95000000000005, 60.13, 32.11]"
92.9319,492a8ff5-c6c0-5b91-a560-d317e407d528,1.0310395738785632e-06,9,14,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 35.11]","[-76.95000000000005, 60.13, 35.11]"
95.2605,4072146a-c8c5-5ae8-a24c-045c719c0248,1.3275455663838784e-06,9,15,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 35.11]","[-76.95000000000005, 60.13, 35.11]"
92.9319,1ebe2b73-fbbe-554c-966a-cf245352e237,1.322811249005143e-06,9,16,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 38.11]","[-76.95000000000005, 60.13, 38.11]"
90.5576,60fa2229-2786-503b-8c11-f669a79bca8c,1.1809177475175076e-06,9,17,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 41.11]","[-76.95000000000005, 60.13, 41.11]"
92.9319,ad24b86d-9455-51ef-9a63-4099582bc1f6,1.2448520447010797e-06,9,18,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 41.11]","[-76.95000000000005, 60.13, 41.11]"
88.1344,fe9dfa06-44b1-5868-b460-16b1d286b3c8,8.735825385483019e-07,9,19,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 47.11]","[-76.95000000000005, 60.13, 47.11]"
80.5337,c3a45ed9-775d-50f7-bd09-05303b0888f0,8.718461486471149e-07,9,20,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 50.11]","[-76.95000000000005, 60.13, 50.11]"
83.1266,ce4a14c5-ad30-5176-ac2d-ebf929725f56,1.2188621340357602e-06,9,21,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 60.13, 50.11]","[-76.95000000000005, 60.13, 50.11]"
88.1344,1821bcc4-a54a-5d09-93a2-6859df92874c,1.2626048346984167e-06,9,22,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 57.13, 20.11]","[-76.95000000000005, 57.13, 20.11]"
90.5576,f114c48a-365c-52c7-9fd5-6651ffa57154,1.0567751862580462e-06,9,23,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 57.13, 20.11]","[-76.95000000000005, 57.13, 20.11]"
92.9319,48ff14a7-296a-5d18-8e80-1466ad96f243,1.2973549660363877e-06,9,24,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 57.13, 20.11]","[-76.95000000000005, 57.13, 20.11]"
85.6587,434b6a3a-214e-5e44-b0b2-2df638496588,1.3208223908155007e-06,9,25,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 57.13, 23.11]","[-76.95000000000005, 57.13, 23.11]"
88.1344,8f507dd8-6791-547f-a2f9-5fc3ea702eb6,9.69297518691805e-07,9,26,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 57.13, 23.11]","[-76.95000000000005, 57.13, 23.11]"
90.5576,d5a54696-2f6a-501c-b0bf-47053ca3963f,1.3419048598646791e-06,9,27,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 57.13, 23.11]","[-76.95000000000005, 57.13, 23.11]"
92.9319,2e68459c-62a9-5800-999b-e547559d4658,1.2369768665534678e-06,9,28,"[-76.9529, 63.1254, 35.1132]",1,abdominal,270.0,"[-1076.95, 57.13, 23.11]","[-76.95000000000005, 57.13, 23.11]"
